row_idx	read_id	chrom	alignment_start	alignment_end	read_length	is_reverse	mapq
0	6716f742-d9ed-4c16-a260-4f069a33b9eb	chr16	674356	701614	27315	True	60
1	e7a44f2d-9ad8-4eb8-b79c-ec8da25c3341	chr16	674741	701250	26300	False	60
2	f6c83e53-c0cf-4180-ae10-26e836acb56f	chr16	679849	707023	27554	False	60
3	e22751ea-29f9-4297-a203-677e938735cd	chr16	682840	713944	31187	True	60
4	748c13c1-10a4-46ad-88b5-09473b191715	chr16	683703	701349	17721	True	60
5	9d5b0422-b49e-49ca-8edb-33b946eeb1e0	chr16	683737	706221	22438	True	60
6	fe0a1c50-1da7-45be-a830-87a6a528053f	chr16	685110	707223	22202	True	60
7	6026de23-63a5-47ac-b31e-cf8a7860645e	chr16	685492	700547	15129	False	60
8	da69137b-2e33-4001-9440-e1065bb5940b	chr16	686497	706112	19669	False	60
9	43957502-0bfa-4f06-acde-3a04f2cef491	chr16	687237	701027	13861	True	60
10	9d974eb4-bddb-4871-ab5b-f3b860d8af70	chr16	689060	703972	14944	True	60
11	1e484b29-43c8-4903-88ff-e7e7c29ecb3b	chr16	689563	705798	16323	True	60
12	207d270d-d37c-45f5-ae69-b604c7eea8a2	chr16	693054	702279	9278	False	60
13	e911b50e-36cf-4017-a9b5-2cd5437cb1f8	chr16	693432	702513	9249	True	60
14	2f551cbc-9a1b-486e-9b91-7c15ebda2fcd	chr16	694211	714181	20019	True	60
15	3167b5e4-a560-415a-8b64-ec3d1ca77ebe	chr16	694286	705781	11715	True	60
16	fb4485e1-4b2b-496a-95fd-b52df7accd1e	chr16	696044	704844	8431	False	60
17	737243f9-6d51-482f-91ab-c924a7acb00a	chr16	696240	714133	17995	False	60
18	bb1c312d-a733-43b3-a6ca-d4e6ccc6c42f	chr16	696240	714133	18030	True	60
19	81e94299-37d4-4f50-9c61-ff68b4e05452	chr16	696463	709755	13398	False	60
20	0e354e66-b4a2-4024-b3fc-0abddd4bcb0b	chr16	3077719	3102842	25135	False	60
21	2938c840-9926-4ec4-885e-5e18e1dcb365	chr16	3078880	3101482	22465	True	60
22	c85855ce-8e0c-4587-9a8d-ae29be419902	chr16	3080335	3100376	20050	False	60
23	32990812-caa3-4b0c-88d2-a74fb34f9ea6	chr16	3080380	3110319	29553	False	60
24	1024efcc-9209-44c6-afbb-8150d598bc26	chr16	3080867	3113548	32280	False	60
25	ea30d2ce-2400-4148-bc3e-f49210a15e46	chr16	3084216	3103955	19667	False	60
26	26670f9c-078d-4053-8b01-ce0e1c329183	chr16	3084683	3101932	16647	True	60
27	d06bee9a-63a3-4b45-ac06-c27f9835596d	chr16	3086453	3113352	26830	True	60
28	63a8adf4-d685-4bae-83ce-1fe17f862fb2	chr16	3086455	3105710	19245	True	60
29	c49f876f-ed2c-4b53-ab85-85b3c2c3e70f	chr16	3086726	3105038	18211	False	60
30	4116057c-1938-485d-8a4d-faed9e0ed701	chr16	3087591	3100609	13022	False	60
31	e5e45403-7239-4b65-b4f4-7a38f5948078	chr16	3087943	3114832	25635	True	60
32	040bb037-d2b6-4823-af59-8ef07112a0ea	chr16	3088420	3109332	20876	True	60
33	8941ec9f-bbd4-4fa6-9d63-8985d3c85105	chr16	3088713	3102850	14140	True	60
34	30e0fbdf-84cf-41ae-85ac-d7f397eef853	chr16	3090107	3108857	18624	False	60
35	e636887f-21c2-4af6-aade-9bf294a444b1	chr16	3090833	3117614	26786	True	60
36	d2e96b6f-4d67-4b32-86be-dff73a289905	chr16	3091102	3116564	25295	False	60
37	a0c2a325-8eab-4dde-9eb1-d848c21742c3	chr16	3091242	3102120	10860	False	60
38	af752ccd-07a9-489d-8163-91994cd9eee9	chr16	3091531	3103604	12118	True	60
39	e04359c8-c257-4b41-970d-819d8da4945b	chr16	3093536	3110662	17028	True	60
40	4e740284-d1a4-4388-b59b-c5c7be813ae3	chr16	570020	601566	32130	False	60
41	dee8d64a-2426-431e-8635-403055a74ee8	chr16	571021	601854	31468	False	60
42	477a9138-c2f7-4c91-9dc9-b6f8743a0679	chr16	573873	604337	30385	True	60
43	ea1f37a2-b695-4527-b72b-1b338975b298	chr16	577597	604760	27302	True	60
44	3f5020d0-1c5a-4af0-9a7c-95c5723cefd2	chr16	584289	604805	20626	False	60
45	458c31d4-680a-4f46-896d-5b3d29a57587	chr16	585291	602992	17322	False	60
46	4b0b8ffc-80d9-4007-a687-425bfbb7b108	chr16	585858	608080	22348	False	60
47	771904fd-fd41-461b-aa55-364d7f54ed27	chr16	585858	608075	22229	True	60
48	31fc6554-f0a1-4f99-840b-fbc779826a69	chr16	587353	601117	13795	False	60
49	701076e4-2b37-447d-82d1-aeb89bfe0988	chr16	587514	612671	25143	True	60
50	3d467024-98f8-4b85-9ffd-ed5d1b451218	chr16	589210	608261	19052	False	60
51	9e3cdd44-dab7-48b3-9d65-2bfee00a9fbe	chr16	589291	611190	21971	True	60
52	14863820-b6b5-44fd-9d86-3b0c1e5a5182	chr16	589302	604368	15081	True	60
53	ce72b08a-7c2e-4ef8-8712-a28164ffa185	chr16	589965	603704	13695	False	60
54	d2580c24-ab9f-4148-a9e4-e6300bbdf909	chr16	590804	603407	12666	False	60
55	5cd35de5-e666-4035-b9cb-6f879dca2bfe	chr16	590829	604473	13561	True	60
56	110eb02b-68c0-4eca-be9a-e6f80f8b21b8	chr16	590908	602427	10955	False	59
57	9bf3d254-089d-4588-97d6-488ecbed9a7a	chr16	591577	602265	10770	True	60
58	4ecae0b3-5758-4ce3-ba6c-b6288257f717	chr16	592092	601032	8980	False	60
59	c7eca957-c197-4cb2-ba35-2e96b431f4e5	chr16	592296	609874	17652	False	60
60	1cf1fad5-53c8-41f8-982f-bf4f530f7c91	chr16	2076302	2102272	24814	False	60
61	a682a46c-a7fd-4743-a045-bf7d33334882	chr16	2079549	2107387	30173	True	60
62	c7c36469-49dd-496e-8a27-87af2882e632	chr16	2082844	2105049	23764	False	60
63	b0558175-f6e3-49bf-8e5e-56907358437b	chr16	2083156	2105061	21905	False	60
64	923d812c-4191-440e-bde9-0e768efbfd85	chr16	2083598	2105052	30187	False	60
65	1597ea44-06eb-4d4b-bd09-f070ea50ac15	chr16	2085866	2110748	26650	True	60
66	41b20090-ab5f-44db-998f-4bef9de378e5	chr16	2086438	2100734	14162	True	60
67	22a248d2-be25-40d5-938c-ad399fb71fa0	chr16	2088699	2109307	23005	True	60
68	5baab9dc-bf6c-4ff8-82c0-d4e7d88f8af7	chr16	2089064	2104584	29843	True	60
69	0e395a12-05c7-4065-8faf-9a8922d215e2	chr16	2089395	2101438	12059	True	60
70	e59bc994-9ab6-4d2d-988f-235d4397ae62	chr16	2089483	2111605	23885	True	60
71	7f7f99b0-7a46-4403-8873-d3593bca46a2	chr16	2090026	2105068	16027	False	60
72	927dc198-c82f-40c0-bdc4-0f6ca0cb625d	chr16	2090026	2105061	15596	True	60
73	d4a0c5dc-8647-463b-9d9c-772da9b5d22a	chr16	2092089	2101965	9847	True	60
74	4194b5f5-09bb-4b2f-b65b-d3dd614e034e	chr16	2092128	2102849	10715	False	60
75	ca553a97-ce86-41b2-8ec3-4becf452cf4b	chr16	2094356	2105061	11887	False	60
76	ff4f2587-fad9-40b0-a97a-78c69818db7a	chr16	2094727	2114152	20989	False	60
77	0e7872f7-ced7-4dc3-9a90-d3ac213af5f9	chr16	2095227	2102022	6791	True	60
78	066211c7-798a-4b89-a04d-a29ef61a70f7	chr16	2095512	2105061	10172	False	60
79	ad242295-f51a-47c3-a241-e24ff78d321f	chr16	2095512	2105061	10032	True	60
80	89867c28-56a5-451f-b449-03888f8d1dd0	chr16	4279842	4306414	28409	True	60
81	c48fcad6-d75e-42e2-8305-425fe18369eb	chr16	4281780	4314698	32699	True	60
82	0f3deed3-228a-48eb-9e3f-407f979b0ab0	chr16	4281956	4308563	25943	True	60
83	447cf477-c441-4c8b-b641-40b30a3cbb08	chr16	4282122	4302473	20287	True	60
84	f1f1bb58-c929-42db-bc48-f532d194f3b2	chr16	4284971	4309050	24046	True	60
85	1e23cc7f-8c4a-45b5-982f-ac06d2175a68	chr16	4286219	4310935	24561	False	60
86	6a5a96ab-d147-43f9-8295-76cc8cc68c78	chr16	4286256	4319110	32732	True	60
87	5dfeb6b6-3da9-45cf-96ea-7a1bbc8d1448	chr16	4286510	4305293	18785	False	60
88	394c3b73-9b5b-4946-a888-47934c43f03f	chr16	4287722	4305691	17926	False	60
89	8105b49b-4cea-4bd2-9370-36f647449402	chr16	4287818	4302593	14742	False	60
90	edb9bd00-d080-4232-bedc-fd4850ade82a	chr16	4288970	4302284	13290	True	60
91	9bb1245f-4158-48bb-8966-3c712cb9f6f8	chr16	4290112	4303964	13878	True	60
92	b91e7b97-63e9-499f-8ddb-f2dd533bd335	chr16	4290227	4300219	9960	False	60
93	6cd200a1-1eaf-41b5-bde2-9ccaae45e2c0	chr16	4290503	4301167	10652	False	60
94	3c6f7081-5bab-4441-bf94-f41898f0f76e	chr16	4290794	4300746	9957	True	60
95	07edc347-a975-43ec-95e4-11f1df8685b3	chr16	4291681	4300540	8710	True	60
96	39526b86-9d57-40a7-ab52-e5c73e3abd19	chr16	4292066	4300007	8000	True	60
97	80a89a9b-37d5-4717-aebe-4985ae0f4e15	chr16	4292337	4301207	8910	True	60
98	5c74b6dd-a9b7-4be9-9888-ed1a5bcf64ed	chr16	4292771	4313311	20829	True	60
99	9507dd04-663d-45ef-bae1-994a4bd4593f	chr16	4293523	4304850	11356	True	60
100	b8f600cc-d2d5-437f-8e05-d9b7b109d880	chr16	2872294	2903881	31479	False	60
101	175a1748-aa0f-4bae-aa78-ec337d0ee43d	chr16	2873545	2901163	27431	True	60
102	2e5c8dbe-20d1-4c9b-a854-4e9f38ef06e0	chr16	2876170	2904464	28282	False	60
103	b18a9f88-4eb6-4c3a-a8d9-df69a086f7b7	chr16	2876730	2901273	24432	False	60
104	71e885fc-17ce-494b-9aa4-835f0b8e18f3	chr16	2876998	2903413	26412	False	60
105	5249466e-51db-4fdb-a867-3d92c15a9197	chr16	2881103	2903919	22685	False	60
106	f479eee7-500c-4d74-b5ad-77602415582d	chr16	2884233	2910238	32188	False	60
107	dad7f74b-059a-403d-a99f-fa1074d49366	chr16	2884265	2913401	27774	True	60
108	669cd382-5417-4f1b-88a2-b310cf769ff7	chr16	2885335	2907084	20699	True	60
109	f019e4ba-b7ce-41fa-8c2d-4367f86fa1fd	chr16	2886764	2915567	28756	False	60
110	02dcc86e-e358-4688-8ac3-557132406d8c	chr16	2888552	2914635	26020	False	60
111	11d60196-5283-4860-9538-db43ab2f9476	chr16	2890416	2921365	30913	False	60
112	90f441ef-e3a6-4147-8dc1-74fedfb74a7e	chr16	2890670	2911756	20710	False	60
113	0c10de84-e38e-406a-b245-38da93971eb9	chr16	2891672	2911111	18777	False	59
114	220d5830-ec2a-455d-9985-452363d0baba	chr16	2891812	2914695	22853	False	60
115	2fe48606-7ec8-417f-a846-bb315730c17d	chr16	2891818	2906194	14308	False	60
116	bc2531b1-0a91-4098-93ae-01ac53aa0db0	chr16	2891855	2906203	14076	True	60
117	3d020cab-a4dd-4fde-940a-f8630a7dfea0	chr16	2892045	2902342	10161	False	60
118	505cbd29-4d0f-4b56-a82b-83c1bf76cace	chr16	2892231	2902824	10145	False	60
119	e6ccc806-e9ab-4f6c-8f54-a76bdc01a882	chr16	2892659	2904619	11788	False	60
120	006a0ee1-ede0-48fe-b59f-785239b19ac2	chr16	30869900	30900669	30734	False	60
121	d7eceb0a-a566-4390-83ac-f19b53997bdc	chr16	30875095	30900502	24928	True	60
122	a04ef578-2ba5-4655-aba5-04d0523c4ad1	chr16	30878335	30910037	31565	True	60
123	64a6c8fe-615b-48f6-8aac-fb3025c6ab43	chr16	30884348	30904430	19911	False	60
124	9f8cebfa-c56e-4f31-899d-ed90353fb2a7	chr16	30884775	30904063	19226	True	60
125	a7292acc-fb7b-4e4f-b35d-fc4d4832c9d2	chr16	30885285	30901715	16432	True	60
126	27c8e75e-da28-4bf3-b5c1-9388335bdc62	chr16	30885789	30900615	13899	True	60
127	d09806f3-c4b9-40b1-93ef-f8ef399e6da1	chr16	30887270	30905394	17045	False	31
128	5ccd8726-84f3-4e62-9e52-3dcf4f9f0b39	chr16	30889465	30905158	15648	True	60
129	00e9355c-6ae8-4b37-99dd-18ee76aee88d	chr16	30890437	30908545	18099	False	60
130	03b45d2f-13f7-447c-b4d8-c85c8ad7ecaa	chr16	30890713	30905909	14301	False	34
131	e1cdaba2-c22a-4e36-afc3-43eda12f082e	chr16	30890733	30908363	17599	True	60
132	f59f39a4-beee-4880-a8b9-4530941fe460	chr16	30890945	30906002	14921	False	60
133	f1b6cc27-0e38-4d07-bafd-cc75df91657e	chr16	30892207	30915505	23292	True	60
134	d1fe0d9f-2559-4c5b-a26e-877e6bae6788	chr16	30892453	30902953	10479	False	60
135	a4453c2e-3ef6-4d6f-b4da-5960fe947beb	chr16	30894428	30907334	12942	True	60
136	e4f4fd8c-9451-4d92-9e27-77e35f02fe9a	chr16	30894638	30911147	16477	False	60
137	2ff8f3f0-dc3f-4b43-b607-5279131eb721	chr16	30894638	30911147	16527	True	60
138	0e4fa0f0-f81b-4f3a-9e65-3ee861940a5e	chr16	30895269	30909177	13856	False	60
139	ab1314e5-2ac1-43e7-8f6c-42c36bfa3cde	chr16	30895652	30908443	12727	False	60
140	880756ae-63da-4839-9a19-6bc537ac5296	chr16	1875417	1903956	28452	True	60
141	6e6ea89a-5b0d-4b61-82ad-069a1a0d72f5	chr16	1875688	1908263	32353	False	60
