row_idx	read_id	chrom	alignment_start	alignment_end	read_length	is_reverse	mapq	region_id	region_name	split
10	77091b91-81e7-44c6-90ab-c1e9bb9b6967	chr19	1196701	1204660	9365	False	44	0	chr16_rank1_score4.618_reads285	train
13	def55f36-c73d-473b-9d81-95570a07ba5b	chr19	1197720	1224488	26689	False	60	0	chr16_rank1_score4.618_reads285	train
14	cd3d4c49-d01e-4867-ab31-ff43b09baaff	chr19	1197720	1224488	26619	True	60	0	chr16_rank1_score4.618_reads285	train
15	72215738-fbe3-493e-a9b7-2aa0375eb40e	chr19	1197986	1204053	6101	True	60	0	chr16_rank1_score4.618_reads285	train
16	b46a8a13-2af5-402d-a6a0-5fd1355eaa08	chr19	1198225	1223653	25413	True	60	0	chr16_rank1_score4.618_reads285	train
17	f1cc62bf-34ec-4848-9060-32101736bef6	chr19	1198343	1203220	4885	False	60	0	chr16_rank1_score4.618_reads285	train
18	a8ffd02d-3bbe-4079-b38d-fc381777aa47	chr19	1198540	1211936	13089	False	60	0	chr16_rank1_score4.618_reads285	train
19	c42d9c74-4527-4fc9-aad0-27659dd3948f	chr19	1198604	1211036	12218	False	60	0	chr16_rank1_score4.618_reads285	train
20	3af848bd-8c59-4f6d-8316-9dfb7e52547f	chr19	1199264	1206930	7667	True	60	0	chr16_rank1_score4.618_reads285	train
21	4eb6df20-eadc-443e-9b18-eee212c43c57	chr19	1199266	1201474	2214	False	60	0	chr16_rank1_score4.618_reads285	train
22	9344d66d-8977-4e1a-9526-ccee350cf96d	chr19	1199297	1206072	6797	False	60	0	chr16_rank1_score4.618_reads285	train
23	50ff7c99-bd93-48ae-95c1-85476506ea86	chr19	1199892	1211981	12058	False	60	0	chr16_rank1_score4.618_reads285	train
24	74bc803c-e754-4d6a-8f2f-228f65b1ea84	chr19	1200010	1217713	17717	True	60	0	chr16_rank1_score4.618_reads285	train
25	e259be11-14a1-4d7c-91bc-7f5c07642e55	chr19	1200118	1230087	29885	False	60	0	chr16_rank1_score4.618_reads285	train
26	6b50b07d-b9b7-47d1-904d-3c8d5c947f5c	chr19	1200131	1205276	5155	True	60	0	chr16_rank1_score4.618_reads285	train
27	cd220208-7a5c-4259-91a0-ef4cd891689d	chr19	1200245	1204838	4624	True	60	0	chr16_rank1_score4.618_reads285	train
28	1513a356-4eb5-4d7b-aa1c-633c578cafe2	chr19	1200960	1208184	7236	False	60	0	chr16_rank1_score4.618_reads285	train
29	ef247b7a-33d5-4f84-b873-58224263e2ca	chr19	1201784	1230106	28277	True	60	0	chr16_rank1_score4.618_reads285	train
30	324331d4-750f-4c97-b1ca-47e28309b7b5	chr19	1201992	1206918	4741	True	59	0	chr16_rank1_score4.618_reads285	train
