row_idx	read_id	chrom	alignment_start	alignment_end	read_length	is_reverse	mapq	region_id	region_name	split
6	ec040e7a-aed9-4bc1-bc21-516a5ea97581	chr19	1190078	1211340	19460	True	60	0	chr16_rank1_score4.618_reads285	train
7	edc6cd4e-571b-491f-b75b-09bbd36c2b35	chr19	1190780	1215456	22854	True	60	0	chr16_rank1_score4.618_reads285	train
14	abbcd062-649c-4ba2-b9d6-164423777e59	chr19	1193502	1218608	23215	True	60	0	chr16_rank1_score4.618_reads285	train
15	65a85d8a-7dfd-4403-8fa8-b31c0a5ee110	chr19	1194356	1207743	11568	False	60	0	chr16_rank1_score4.618_reads285	train
16	a35fa70f-cde5-46af-8e44-0416fee7daa6	chr19	1196693	1207830	11105	False	60	0	chr16_rank1_score4.618_reads285	train
17	5b2b5f54-0bb7-4e9a-bcd7-c8b8503410d3	chr19	1197964	1209379	11417	True	60	0	chr16_rank1_score4.618_reads285	train
18	ded61270-cc0e-4ab9-8d56-b6574d3b8b30	chr19	1198182	1217307	19069	False	60	0	chr16_rank1_score4.618_reads285	train
19	b67e1a86-d6f5-4b10-9933-b6c8954ff89a	chr19	1198182	1217307	18942	True	60	0	chr16_rank1_score4.618_reads285	train
21	870a2df9-80a9-4880-8e2c-1f283e95e7bc	chr19	1198335	1225523	25695	False	51	0	chr16_rank1_score4.618_reads285	train
22	9d0a3312-be82-4321-b4bd-be3d67a2b153	chr19	1198402	1204188	5785	True	60	0	chr16_rank1_score4.618_reads285	train
23	cf988a6e-5ba1-4578-933c-da2920ea35f5	chr19	1198450	1206971	8347	True	60	0	chr16_rank1_score4.618_reads285	train
24	23c29cdb-98cb-4227-9060-9a1195ea7c38	chr19	1198867	1211350	14885	True	60	0	chr16_rank1_score4.618_reads285	train
25	9a3c7e5b-4022-4c5c-b811-9cd5d793d788	chr19	1199014	1202906	3909	True	60	0	chr16_rank1_score4.618_reads285	train
26	b700147d-3acd-41e0-a026-9e65f4b9118a	chr19	1199160	1209159	10029	False	60	0	chr16_rank1_score4.618_reads285	train
