row_idx	read_id	chrom	alignment_start	alignment_end	read_length	window_start	window_end	window_length	is_reverse	mapq	region_id	region_name	split
11	e56fcbe8-c67a-4f6b-a185-8d3fdc134562	chr19	1175743	1228343	50458	0	32768	32768	True	60	0	chr16_rank1_score4.618_reads285	train
12	e56fcbe8-c67a-4f6b-a185-8d3fdc134562	chr19	1175743	1228343	50458	16384	49152	32768	True	60	0	chr16_rank1_score4.618_reads285	train
13	e56fcbe8-c67a-4f6b-a185-8d3fdc134562	chr19	1175743	1228343	50458	17690	50458	32768	True	60	0	chr16_rank1_score4.618_reads285	train
14	e56fcbe8-c67a-4f6b-a185-8d3fdc134562	chr19	1175743	1228343	50458	32768	50458	17690	True	60	0	chr16_rank1_score4.618_reads285	train
15	e56fcbe8-c67a-4f6b-a185-8d3fdc134562	chr19	1175743	1228343	50458	49152	50458	1306	True	60	0	chr16_rank1_score4.618_reads285	train
26	32e2881e-e3f4-44d9-8431-8948545d8898	chr19	1186403	1242491	54095	0	32768	32768	True	60	0	chr16_rank1_score4.618_reads285	train
27	32e2881e-e3f4-44d9-8431-8948545d8898	chr19	1186403	1242491	54095	16384	49152	32768	True	60	0	chr16_rank1_score4.618_reads285	train
28	32e2881e-e3f4-44d9-8431-8948545d8898	chr19	1186403	1242491	54095	21327	54095	32768	True	60	0	chr16_rank1_score4.618_reads285	train
29	32e2881e-e3f4-44d9-8431-8948545d8898	chr19	1186403	1242491	54095	32768	54095	21327	True	60	0	chr16_rank1_score4.618_reads285	train
30	32e2881e-e3f4-44d9-8431-8948545d8898	chr19	1186403	1242491	54095	49152	54095	4943	True	60	0	chr16_rank1_score4.618_reads285	train
31	ec040e7a-aed9-4bc1-bc21-516a5ea97581	chr19	1190078	1211340	19460	0	19460	19460	True	60	0	chr16_rank1_score4.618_reads285	train
32	edc6cd4e-571b-491f-b75b-09bbd36c2b35	chr19	1190780	1215456	22854	0	22854	22854	True	60	0	chr16_rank1_score4.618_reads285	train
34	63c192a7-0a27-48d6-b44c-1b411a2ddee1	chr19	1191479	1232010	38550	0	32768	32768	True	60	0	chr16_rank1_score4.618_reads285	train
35	63c192a7-0a27-48d6-b44c-1b411a2ddee1	chr19	1191479	1232010	38550	5782	38550	32768	True	60	0	chr16_rank1_score4.618_reads285	train
36	63c192a7-0a27-48d6-b44c-1b411a2ddee1	chr19	1191479	1232010	38550	16384	38550	22166	True	60	0	chr16_rank1_score4.618_reads285	train
37	63c192a7-0a27-48d6-b44c-1b411a2ddee1	chr19	1191479	1232010	38550	32768	38550	5782	True	60	0	chr16_rank1_score4.618_reads285	train
40	f36ae7f4-d116-4c86-8273-09dc4cca97f5	chr19	1192405	1242655	48194	0	32768	32768	False	60	0	chr16_rank1_score4.618_reads285	train
41	f36ae7f4-d116-4c86-8273-09dc4cca97f5	chr19	1192405	1242655	48194	15426	48194	32768	False	60	0	chr16_rank1_score4.618_reads285	train
42	f36ae7f4-d116-4c86-8273-09dc4cca97f5	chr19	1192405	1242655	48194	16384	48194	31810	False	60	0	chr16_rank1_score4.618_reads285	train
43	f36ae7f4-d116-4c86-8273-09dc4cca97f5	chr19	1192405	1242655	48194	32768	48194	15426	False	60	0	chr16_rank1_score4.618_reads285	train
47	abbcd062-649c-4ba2-b9d6-164423777e59	chr19	1193502	1218608	23215	0	23215	23215	True	60	0	chr16_rank1_score4.618_reads285	train
48	65a85d8a-7dfd-4403-8fa8-b31c0a5ee110	chr19	1194356	1207743	11568	0	11568	11568	False	60	0	chr16_rank1_score4.618_reads285	train
49	a35fa70f-cde5-46af-8e44-0416fee7daa6	chr19	1196693	1207830	11105	0	11105	11105	False	60	0	chr16_rank1_score4.618_reads285	train
50	0881cf5f-668c-4f1e-8a3e-1c63e0090ce6	chr19	42147472	42241065	92866	0	32768	32768	False	60	1	chr16_rank2_score3.625_reads849	train
51	0881cf5f-668c-4f1e-8a3e-1c63e0090ce6	chr19	42147472	42241065	92866	16384	49152	32768	False	60	1	chr16_rank2_score3.625_reads849	train
52	0881cf5f-668c-4f1e-8a3e-1c63e0090ce6	chr19	42147472	42241065	92866	32768	65536	32768	False	60	1	chr16_rank2_score3.625_reads849	train
53	0881cf5f-668c-4f1e-8a3e-1c63e0090ce6	chr19	42147472	42241065	92866	49152	81920	32768	False	60	1	chr16_rank2_score3.625_reads849	train
54	0881cf5f-668c-4f1e-8a3e-1c63e0090ce6	chr19	42147472	42241065	92866	60098	92866	32768	False	60	1	chr16_rank2_score3.625_reads849	train
55	0881cf5f-668c-4f1e-8a3e-1c63e0090ce6	chr19	42147472	42241065	92866	65536	92866	27330	False	60	1	chr16_rank2_score3.625_reads849	train
56	0881cf5f-668c-4f1e-8a3e-1c63e0090ce6	chr19	42147472	42241065	92866	81920	92866	10946	False	60	1	chr16_rank2_score3.625_reads849	train
57	e14cc1a2-2235-4f49-94e1-62c3bb84228e	chr19	42162280	42200704	38352	0	32768	32768	False	60	1	chr16_rank2_score3.625_reads849	train
58	e14cc1a2-2235-4f49-94e1-62c3bb84228e	chr19	42162280	42200704	38352	5584	38352	32768	False	60	1	chr16_rank2_score3.625_reads849	train
59	e14cc1a2-2235-4f49-94e1-62c3bb84228e	chr19	42162280	42200704	38352	16384	38352	21968	False	60	1	chr16_rank2_score3.625_reads849	train
60	e14cc1a2-2235-4f49-94e1-62c3bb84228e	chr19	42162280	42200704	38352	32768	38352	5584	False	60	1	chr16_rank2_score3.625_reads849	train
61	6143e6fd-ec28-478c-a5c5-4b4eab8e02a9	chr19	42168095	42201801	33549	0	32768	32768	False	60	1	chr16_rank2_score3.625_reads849	train
62	6143e6fd-ec28-478c-a5c5-4b4eab8e02a9	chr19	42168095	42201801	33549	781	33549	32768	False	60	1	chr16_rank2_score3.625_reads849	train
63	6143e6fd-ec28-478c-a5c5-4b4eab8e02a9	chr19	42168095	42201801	33549	16384	33549	17165	False	60	1	chr16_rank2_score3.625_reads849	train
64	6143e6fd-ec28-478c-a5c5-4b4eab8e02a9	chr19	42168095	42201801	33549	32768	33549	781	False	60	1	chr16_rank2_score3.625_reads849	train
65	55377096-5104-4902-a42d-fe226f932534	chr19	42171744	42211678	39817	0	32768	32768	False	60	1	chr16_rank2_score3.625_reads849	train
66	55377096-5104-4902-a42d-fe226f932534	chr19	42171744	42211678	39817	7049	39817	32768	False	60	1	chr16_rank2_score3.625_reads849	train
67	55377096-5104-4902-a42d-fe226f932534	chr19	42171744	42211678	39817	16384	39817	23433	False	60	1	chr16_rank2_score3.625_reads849	train
68	55377096-5104-4902-a42d-fe226f932534	chr19	42171744	42211678	39817	32768	39817	7049	False	60	1	chr16_rank2_score3.625_reads849	train
69	7375529f-e90c-4d69-83a1-7a0ea0b22216	chr19	42173336	42201882	28498	0	28498	28498	True	60	1	chr16_rank2_score3.625_reads849	train
70	72b9677c-b6a6-4f40-9fc8-44c2c0c7b92a	chr19	42174232	42201644	27057	0	27057	27057	False	60	1	chr16_rank2_score3.625_reads849	train
