row_idx	read_id	chrom	alignment_start	alignment_end	read_length	is_reverse	mapq
0	6716f742-d9ed-4c16-a260-4f069a33b9eb	chr16	674356	701614	27315	True	60
1	e7a44f2d-9ad8-4eb8-b79c-ec8da25c3341	chr16	674741	701250	26300	False	60
2	f6c83e53-c0cf-4180-ae10-26e836acb56f	chr16	679849	707023	27554	False	60
3	e22751ea-29f9-4297-a203-677e938735cd	chr16	682840	713944	31187	True	60
4	748c13c1-10a4-46ad-88b5-09473b191715	chr16	683703	701349	17721	True	60
5	9d5b0422-b49e-49ca-8edb-33b946eeb1e0	chr16	683737	706221	22438	True	60
6	fe0a1c50-1da7-45be-a830-87a6a528053f	chr16	685110	707223	22202	True	60
7	6026de23-63a5-47ac-b31e-cf8a7860645e	chr16	685492	700547	15129	False	60
8	da69137b-2e33-4001-9440-e1065bb5940b	chr16	686497	706112	19669	False	60
9	43957502-0bfa-4f06-acde-3a04f2cef491	chr16	687237	701027	13861	True	60
10	9d974eb4-bddb-4871-ab5b-f3b860d8af70	chr16	689060	703972	14944	True	60
11	1e484b29-43c8-4903-88ff-e7e7c29ecb3b	chr16	689563	705798	16323	True	60
12	207d270d-d37c-45f5-ae69-b604c7eea8a2	chr16	693054	702279	9278	False	60
13	e911b50e-36cf-4017-a9b5-2cd5437cb1f8	chr16	693432	702513	9249	True	60
14	2f551cbc-9a1b-486e-9b91-7c15ebda2fcd	chr16	694211	714181	20019	True	60
15	3167b5e4-a560-415a-8b64-ec3d1ca77ebe	chr16	694286	705781	11715	True	60
16	fb4485e1-4b2b-496a-95fd-b52df7accd1e	chr16	696044	704844	8431	False	60
17	737243f9-6d51-482f-91ab-c924a7acb00a	chr16	696240	714133	17995	False	60
18	bb1c312d-a733-43b3-a6ca-d4e6ccc6c42f	chr16	696240	714133	18030	True	60
19	81e94299-37d4-4f50-9c61-ff68b4e05452	chr16	696463	709755	13398	False	60
20	eab68072-b471-434f-b891-0e64448699c4	chr16	697103	706518	9271	False	60
21	77da53b3-a0ea-4461-b16f-68ec57c7c7f0	chr16	697578	708819	10962	False	60
22	eabb340d-f3e2-48b7-9d5c-8bfba0d7e935	chr16	697965	702157	4154	True	60
23	d326181e-f94d-43eb-93f8-c56bb8971d58	chr16	698121	717767	19464	False	60
24	1c3be7f4-170a-4d1d-ac60-fbe3fa963dca	chr16	698241	703493	5254	True	60
25	d9315dca-e978-4ca3-be6f-33407cb8284c	chr16	698332	711316	13012	True	60
26	1ed2d7f1-6294-459c-be4c-9a2af2b848c9	chr16	698590	720077	21439	False	60
27	ca832d2c-fbc5-4845-b1d1-fc269e07fedf	chr16	698672	714226	15524	True	60
28	72a40e2c-e891-431e-9f0f-51b305b57711	chr16	698694	701818	3142	True	60
29	90a58346-e240-4e79-855c-e274d5e9d204	chr16	698800	701487	2670	False	60
30	1d44b08b-2113-4e1a-91a9-08cbd0d4d8eb	chr16	699098	707352	7907	True	60
31	9cab85bc-e9d9-4440-93ce-511394a2565f	chr16	699118	705164	6050	False	60
32	ca0c0733-4b46-4a3e-8bf1-6872721d589b	chr16	699301	704355	5329	True	60
33	cce0d845-0282-42ab-8582-71dcc9952f8e	chr16	700027	710487	9659	True	60
34	38160299-e6d1-4b55-a76b-3ed890d003ec	chr16	700031	709922	9844	False	60
35	b467a1e2-6927-4c44-8586-de37fc3258d1	chr16	700371	714771	14382	True	60
36	186482fc-61f1-472f-8297-e33481569d0d	chr16	700372	714771	14310	False	60
37	7ebd3ed8-1164-45b0-9596-b8516484e7a2	chr16	701759	707425	5685	True	60
38	c1b0e7a2-5032-4774-8282-081b902cbb5c	chr16	702336	705051	2652	False	60
39	fbc0050b-91f5-4062-8ee3-cc7a9f748b9b	chr16	702519	712276	9731	False	60
40	d94d94ab-8cd1-4a72-9caa-04fe105ba0b3	chr16	703200	717816	14559	False	60
41	07670fa5-c4fc-4927-ad9f-7149144dd1ec	chr16	703202	707267	4068	True	60
42	6c6df387-a8a0-4262-b303-ddea94b0fd92	chr16	703392	712059	8671	False	60
43	e438018e-fb87-4b52-8dad-737a7cbf7751	chr16	703669	729327	25668	False	60
44	f3b81fad-c06d-405e-a5e0-2c45015701df	chr16	703756	726551	22720	True	60
45	7601761f-2985-4d4d-8efc-b59f992f2d85	chr16	703988	714725	10645	False	60
46	66ae0ba0-e6b6-4bbd-94f3-7822a2741a3c	chr16	705139	716020	10824	False	60
47	d63f84ab-b8fb-4ebf-b819-7e6889606bcf	chr16	705217	737957	32615	True	60
48	a437d841-4546-4f0b-a13a-f36f139536e1	chr16	705220	723706	17502	True	55
49	b1d8bb57-afca-4fe4-8726-15277c5d56d2	chr16	706494	738126	31474	True	60
50	0e354e66-b4a2-4024-b3fc-0abddd4bcb0b	chr16	3077719	3102842	25135	False	60
51	2938c840-9926-4ec4-885e-5e18e1dcb365	chr16	3078880	3101482	22465	True	60
52	c85855ce-8e0c-4587-9a8d-ae29be419902	chr16	3080335	3100376	20050	False	60
53	32990812-caa3-4b0c-88d2-a74fb34f9ea6	chr16	3080380	3110319	29553	False	60
54	1024efcc-9209-44c6-afbb-8150d598bc26	chr16	3080867	3113548	32280	False	60
55	ea30d2ce-2400-4148-bc3e-f49210a15e46	chr16	3084216	3103955	19667	False	60
56	26670f9c-078d-4053-8b01-ce0e1c329183	chr16	3084683	3101932	16647	True	60
57	d06bee9a-63a3-4b45-ac06-c27f9835596d	chr16	3086453	3113352	26830	True	60
58	63a8adf4-d685-4bae-83ce-1fe17f862fb2	chr16	3086455	3105710	19245	True	60
59	c49f876f-ed2c-4b53-ab85-85b3c2c3e70f	chr16	3086726	3105038	18211	False	60
60	4116057c-1938-485d-8a4d-faed9e0ed701	chr16	3087591	3100609	13022	False	60
61	e5e45403-7239-4b65-b4f4-7a38f5948078	chr16	3087943	3114832	25635	True	60
62	040bb037-d2b6-4823-af59-8ef07112a0ea	chr16	3088420	3109332	20876	True	60
63	8941ec9f-bbd4-4fa6-9d63-8985d3c85105	chr16	3088713	3102850	14140	True	60
64	30e0fbdf-84cf-41ae-85ac-d7f397eef853	chr16	3090107	3108857	18624	False	60
65	e636887f-21c2-4af6-aade-9bf294a444b1	chr16	3090833	3117614	26786	True	60
66	d2e96b6f-4d67-4b32-86be-dff73a289905	chr16	3091102	3116564	25295	False	60
67	a0c2a325-8eab-4dde-9eb1-d848c21742c3	chr16	3091242	3102120	10860	False	60
68	af752ccd-07a9-489d-8163-91994cd9eee9	chr16	3091531	3103604	12118	True	60
69	e04359c8-c257-4b41-970d-819d8da4945b	chr16	3093536	3110662	17028	True	60
70	f130e9ea-150b-4e68-a6eb-7739c046e76c	chr16	3093564	3100292	6600	True	60
71	e8aa14f0-19d8-404f-91f3-7bf5ffc3ab4b	chr16	3093826	3101114	7289	False	60
72	619d55ae-bda6-428a-9fe4-0536e070dbe8	chr16	3093872	3108668	14759	True	60
73	74b44ad5-93b0-4527-b8f6-728b8bbacecf	chr16	3094044	3119266	25152	False	60
74	667fd18d-0b70-4c55-85fd-dccb2194e87b	chr16	3094341	3103519	9161	False	60
75	11c47aa7-f826-4743-a1bb-48ebfd08a143	chr16	3094406	3114627	20155	True	60
76	27352a12-927a-45aa-b394-557b2f950ab6	chr16	3095442	3103615	8167	False	60
77	8d41046a-99cd-4e04-bc6e-210189f8a92e	chr16	3095665	3108476	12616	True	60
78	0a6ce0ff-e012-4581-a730-5bd0b96bf95b	chr16	3096000	3107587	11418	True	60
79	431c6db3-2c30-4f8f-bccf-9c2d855a4628	chr16	3096081	3102469	6406	True	60
80	78aad83f-ccd5-4aac-adcd-c78d914fe5cd	chr16	3096213	3110807	14557	True	60
81	5b93c9a4-bdb3-4392-85c9-ecda30430053	chr16	3096380	3104238	7848	False	60
82	ec409e4a-2ff0-45ef-8d68-894fafa4bf29	chr16	3096408	3104372	7889	True	60
83	67649b41-cad6-473f-9994-9a532d09e890	chr16	3096521	3104053	7576	False	60
84	65d72c92-9b11-4ac4-87a7-b42d35134d06	chr16	3096682	3120026	23342	True	60
85	52e1fd9c-d3b1-42b7-801d-f4b6ea555a40	chr16	3096987	3100159	3176	True	60
86	e7a2277f-cdd3-4233-8172-443f03e19268	chr16	3097318	3119108	21624	False	60
87	d4ea1bdf-a8c5-4bc4-b855-d7e72517afa0	chr16	3097322	3126506	29178	False	60
88	2ca4b72d-b1aa-4f6d-914c-385d930d9c12	chr16	3097686	3113531	15815	False	60
89	a967f5ad-cd76-4fd6-ba9e-7fddcbd72ab7	chr16	3097874	3103563	5521	True	60
90	8e88b89d-2097-41fe-aee4-e233f5ff56b5	chr16	3097881	3103553	5625	False	60
91	80067552-b92c-47d1-b182-d494e24fb362	chr16	3098094	3105675	7599	False	60
92	2fd45ca7-8ff6-46a2-81cc-16c9a070b0c8	chr16	3098236	3100856	2616	True	60
93	79e09626-f275-4afb-acf7-de9e8467d9f7	chr16	3098242	3109082	10845	True	60
94	3ef28ea6-c6bf-4940-8704-d9ee05733110	chr16	3098442	3105451	7023	True	60
95	b787dc4f-b4d4-4de9-948d-32fa2b817586	chr16	3098829	3126084	27019	False	60
96	4a5b6c3c-c605-4c3b-be6d-fe8fa6e74b33	chr16	3098953	3115232	16082	False	60
97	e42c5bd5-6f25-410c-af47-177a4d411aac	chr16	3099467	3100172	693	True	60
98	f61838a0-c41f-4cb2-9aed-d10d3836c0c5	chr16	3099746	3112438	12706	False	60
99	55195c22-a02b-46a3-b026-0fc09925e649	chr16	3100183	3100725	536	True	60
100	4e740284-d1a4-4388-b59b-c5c7be813ae3	chr16	570020	601566	32130	False	60
101	dee8d64a-2426-431e-8635-403055a74ee8	chr16	571021	601854	31468	False	60
102	477a9138-c2f7-4c91-9dc9-b6f8743a0679	chr16	573873	604337	30385	True	60
103	ea1f37a2-b695-4527-b72b-1b338975b298	chr16	577597	604760	27302	True	60
104	3f5020d0-1c5a-4af0-9a7c-95c5723cefd2	chr16	584289	604805	20626	False	60
105	458c31d4-680a-4f46-896d-5b3d29a57587	chr16	585291	602992	17322	False	60
106	4b0b8ffc-80d9-4007-a687-425bfbb7b108	chr16	585858	608080	22348	False	60
107	771904fd-fd41-461b-aa55-364d7f54ed27	chr16	585858	608075	22229	True	60
108	31fc6554-f0a1-4f99-840b-fbc779826a69	chr16	587353	601117	13795	False	60
109	701076e4-2b37-447d-82d1-aeb89bfe0988	chr16	587514	612671	25143	True	60
110	3d467024-98f8-4b85-9ffd-ed5d1b451218	chr16	589210	608261	19052	False	60
111	9e3cdd44-dab7-48b3-9d65-2bfee00a9fbe	chr16	589291	611190	21971	True	60
112	14863820-b6b5-44fd-9d86-3b0c1e5a5182	chr16	589302	604368	15081	True	60
113	ce72b08a-7c2e-4ef8-8712-a28164ffa185	chr16	589965	603704	13695	False	60
114	d2580c24-ab9f-4148-a9e4-e6300bbdf909	chr16	590804	603407	12666	False	60
115	5cd35de5-e666-4035-b9cb-6f879dca2bfe	chr16	590829	604473	13561	True	60
116	110eb02b-68c0-4eca-be9a-e6f80f8b21b8	chr16	590908	602427	10955	False	59
117	9bf3d254-089d-4588-97d6-488ecbed9a7a	chr16	591577	602265	10770	True	60
118	4ecae0b3-5758-4ce3-ba6c-b6288257f717	chr16	592092	601032	8980	False	60
119	c7eca957-c197-4cb2-ba35-2e96b431f4e5	chr16	592296	609874	17652	False	60
120	9f14510c-3dfd-44bc-a348-bd293578997f	chr16	592368	602836	10462	True	60
121	e1d334d6-34ea-4d63-a663-1ea09f789d70	chr16	592369	604039	11635	True	60
122	732521f5-ca75-40fd-bebb-80944a32b7aa	chr16	592508	605261	12760	False	60
123	c1c2b562-17d6-4276-ad66-61b4e6c16b5a	chr16	593254	600870	7617	False	60
124	cc82ebbf-914d-46f0-8860-b7d33e600d1f	chr16	593974	600817	6870	False	60
125	80f5f5b1-ae23-4ce1-ad6d-ccfeb568253c	chr16	594795	604827	10042	True	60
126	a56e1fd1-eca6-44d7-9c61-f45b93a4a6d9	chr16	594911	605396	10513	True	60
127	620ba3a5-e56b-4240-ba8b-c021236d7180	chr16	595574	624748	29875	True	60
128	3522ffe2-a54f-420b-af2e-124ae6f1c0f5	chr16	595591	605025	9423	False	60
129	175eb1d1-7e67-47e2-ba97-7f9463ccb94c	chr16	596209	603473	7263	False	60
130	8e121f45-d735-4117-b73d-8d1419274dd1	chr16	596238	608579	12432	False	60
131	1a1b3658-826d-4a74-93df-477d68d05bf1	chr16	597120	607412	11103	False	60
132	ece176e0-c008-4fb0-a19e-a7be3440f3d6	chr16	598084	608616	10673	False	60
133	17d0c5bf-34d7-4a50-91ee-51657a9615cc	chr16	598183	605690	7574	True	60
134	a941e637-bbf0-4149-b0d9-1c0dcf6f23e2	chr16	598414	600250	1909	True	60
135	a71b8be7-d170-45d0-9921-ceaf3e856571	chr16	598722	616387	17825	False	60
136	c916d55d-74f6-4f15-bd15-ea2c9af7c3e7	chr16	598986	607427	8472	True	60
137	14d9e46f-3bbf-4e64-9ad5-c016798648fd	chr16	599518	614814	15348	False	60
138	c9487127-6587-4b04-bb0a-1cf8f00ea1c9	chr16	599585	603524	3912	True	60
139	68bf0b49-7ed6-4645-b9f2-b51255d64d10	chr16	600373	610939	10359	True	60
140	7f3806dd-d570-4b06-a150-c95aca2c2e1a	chr16	600617	605010	4315	True	60
141	b370bd3d-404e-4738-9e41-08ab5ea7fc2f	chr16	600626	630366	30207	False	60
142	df386ce4-6f4d-4fa4-92d4-29dc433a058d	chr16	601196	610658	9493	False	60
143	04290c10-6d8a-468d-9340-966a864a4d9b	chr16	601344	622805	21614	True	60
144	4fb98f95-81eb-4cc7-adc2-3f995b2532a1	chr16	601544	618181	16681	True	60
